files,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,labels
<DirEntry 'blues.00080.wav'>,0.09403926793310131,1827.2085001488215,3743.563184273492,-54.68325424194336,119.47451782226562,-34.85563278198242,37.5355339050293,-15.873323440551758,22.069040298461914,-14.651430130004883,18.519676208496094,-9.633943557739258,11.256524085998535,-11.72150993347168,11.538056373596191,-6.424896717071533,<DirEntry 'blues
<DirEntry 'classical.00042.wav'>,0.09386497754204894,1326.2034398354226,2171.388118638905,-160.6461181640625,164.2802276611328,-48.755340576171875,1.6627675294876099,-7.611215591430664,-2.6623005867004395,-11.043171882629395,-6.99615478515625,-8.096745491027832,1.2530882358551025,-5.367457389831543,-4.139777660369873,-5.426041603088379,<DirEntry 'classical
<DirEntry 'hiphop.00025.wav'>,0.10742489607501933,2305.4230896584504,4815.335486604554,-44.298641204833984,93.36123657226562,-22.2896671295166,48.831199645996094,-13.886796951293945,34.39419937133789,-6.306775093078613,25.854999542236328,-12.327664375305176,20.415672302246094,-5.748307228088379,11.853039741516113,-11.545669555664062,<DirEntry 'hiphop
<DirEntry 'hiphop.00031.wav'>,0.13644361938854488,3084.76186419123,6778.925675430534,-25.081138610839844,60.824256896972656,-4.187145709991455,14.850025177001953,6.798274993896484,6.101045608520508,15.452722549438477,3.783457040786743,5.656759262084961,10.245465278625488,0.8628122210502625,4.186315536499023,0.929877758026123,<DirEntry 'hiphop
<DirEntry 'classical.00056.wav'>,0.09672226140528549,1681.22547321384,3078.2096015082466,-81.06881713867188,129.05197143554688,-42.45161437988281,33.1411247253418,5.68682861328125,-6.506629467010498,-2.272937059402466,7.403286933898926,-18.709312438964844,2.476947069168091,3.738560914993286,1.8881449699401855,-10.070893287658691,<DirEntry 'classical
<DirEntry 'country.00058.wav'>,0.07328712599091261,1796.7771455357924,4165.250915385731,-101.28446197509766,120.4251708984375,-0.37208351492881775,49.02042770385742,-15.882516860961914,19.86046600341797,-13.064458847045898,18.568098068237305,-15.707225799560547,15.235233306884766,-5.91601037979126,6.63277006149292,-10.354989051818848,<DirEntry 'country
<DirEntry 'country.00064.wav'>,0.06007520966260634,1511.6510939715406,3236.808475928074,-217.8436737060547,128.38082885742188,-7.489437580108643,39.25254821777344,-2.512134075164795,18.151796340942383,-15.130851745605469,16.750951766967773,-15.251422882080078,4.877809524536133,-6.493602752685547,2.8954577445983887,-11.497562408447266,<DirEntry 'country
<DirEntry 'country.00070.wav'>,0.09472278615622583,1934.7465391174637,4048.3754169083527,-99.30023193359375,117.56452941894531,-29.86264419555664,40.84934997558594,-15.244988441467285,27.983278274536133,-11.957686424255371,13.330233573913574,-11.37265396118164,10.531585693359375,-8.741357803344727,8.415968894958496,-6.837772846221924,<DirEntry 'country
<DirEntry 'pop.00020.wav'>,0.17964142860595514,3486.337770783213,7442.344633664443,13.483977317810059,58.231021881103516,-2.1779794692993164,5.023176193237305,8.061619758605957,-0.4968049228191376,4.089890003204346,2.248065948486328,4.302699565887451,3.6035356521606445,-0.496724009513855,2.4147918224334717,1.8871078491210938,<DirEntry 'pop
<DirEntry 'pop.00034.wav'>,0.130993435203983,3141.45510448394,7236.921539660673,-59.55463790893555,77.29155731201172,26.39522933959961,3.1835415363311768,6.756014823913574,-0.04325268417596817,-0.6142361164093018,-0.6829921007156372,4.141989707946777,-0.43669822812080383,-4.537819862365723,-3.560420036315918,-2.194912910461426,<DirEntry 'pop
<DirEntry 'pop.00008.wav'>,0.12125651041666667,2884.5679581951435,6428.851870649652,-52.44399642944336,74.0455322265625,12.739832878112793,24.4803409576416,21.084407806396484,1.9083900451660156,6.810069561004639,4.73792839050293,8.409786224365234,8.242816925048828,-2.2756495475769043,-1.2036893367767334,-2.6922662258148193,<DirEntry 'pop
<DirEntry 'reggae.00044.wav'>,0.08757227921983758,2455.3491789435293,5584.343958454177,-104.12181854248047,83.90624237060547,18.854331970214844,28.91478157043457,10.624934196472168,9.325368881225586,9.320548057556152,6.524583339691162,3.000000476837158,2.4834115505218506,2.79581880569458,-0.1975802481174469,3.1101410388946533,<DirEntry 'reggae
<DirEntry 'metal.00019.wav'>,0.16142736731438515,2699.282252821042,5384.7829584179235,-89.31015014648438,82.35723876953125,-23.25255012512207,68.11548614501953,-13.074508666992188,22.4487247467041,-18.51919174194336,26.229637145996094,-14.348670959472656,21.503311157226562,-13.876069068908691,12.479294776916504,-14.113012313842773,<DirEntry 'metal
<DirEntry 'rock.00016.wav'>,0.1428334058391338,2459.4994227321545,5024.264179415603,-15.524081230163574,99.9170913696289,-37.429176330566406,45.791595458984375,-20.603975296020508,25.47589874267578,-18.47053337097168,26.344499588012695,-20.008743286132812,20.96514320373535,-13.496513366699219,10.81645679473877,-15.384136199951172,<DirEntry 'rock
<DirEntry 'disco.00096.wav'>,0.13436042331303172,2481.4665125023575,4956.233912775522,-133.81930541992188,93.4903564453125,-24.23086166381836,61.447288513183594,-22.856271743774414,30.987030029296875,-14.96641731262207,20.23716926574707,-9.300376892089844,15.792407035827637,-8.738842964172363,11.97636890411377,-5.3245110511779785,<DirEntry 'disco
<DirEntry 'rock.00002.wav'>,0.07680441258217324,1875.3156310172185,3929.5264578197507,-120.40322875976562,117.56332397460938,-27.613574981689453,42.830257415771484,-6.729610919952393,21.624242782592773,-12.094099044799805,17.932443618774414,-10.451456069946289,12.271442413330078,-6.544394493103027,13.512890815734863,-2.4091861248016357,<DirEntry 'rock
<DirEntry 'disco.00082.wav'>,0.1381975662219644,2577.110522619017,5419.888907518852,-63.564266204833984,94.47640991210938,-13.44736385345459,32.76913070678711,-13.747021675109863,26.78471565246582,-19.414962768554688,24.66338539123535,-11.683225631713867,13.740242004394531,-9.460101127624512,8.846699714660645,-4.993698596954346,<DirEntry 'disco
<DirEntry 'reggae.00050.wav'>,0.12703658219740913,2954.8185788567075,5869.1134919699825,-104.93346405029297,66.42192077636719,-2.3092992305755615,24.605060577392578,8.40530776977539,6.764181137084961,1.6801282167434692,5.182534217834473,1.0469639301300049,2.192683696746826,2.952220916748047,4.577895164489746,4.197661399841309,<DirEntry 'reggae
<DirEntry 'reggae.00078.wav'>,0.09374924473124517,2316.624696854046,4679.324914352524,-175.49595642089844,78.047119140625,-2.5311896800994873,52.855918884277344,15.8506498336792,24.75226402282715,5.301399230957031,8.66751480102539,6.656061172485352,9.806562423706055,-3.3486931324005127,4.114943027496338,2.3601956367492676,<DirEntry 'reggae
<DirEntry 'metal.00025.wav'>,0.12607323690061872,2384.552716223428,4583.907677457946,-120.1001205444336,91.31105041503906,-38.843814849853516,75.01148986816406,-3.8139278888702393,22.671260833740234,-8.12301254272461,23.65962791442871,-14.634571075439453,13.37652587890625,-9.411834716796875,13.70866584777832,-9.32038688659668,<DirEntry 'metal
<DirEntry 'metal.00031.wav'>,0.1251472774071926,2566.8139525492043,5444.511367550029,-12.477860450744629,91.3266830444336,-23.095582962036133,50.994503021240234,-12.102985382080078,30.93854522705078,-15.00855541229248,23.068439483642578,-14.28713321685791,23.080970764160156,-17.698715209960938,13.163325309753418,-15.20588493347168,<DirEntry 'metal
<DirEntry 'disco.00055.wav'>,0.11039008120649652,2107.895519705964,4397.486427820476,-103.07982635498047,107.52951049804688,-33.57500076293945,52.807254791259766,-9.143793106079102,30.34320640563965,-9.334303855895996,23.03293800354004,-11.883391380310059,18.171274185180664,-7.534641265869141,9.404017448425293,-5.42706823348999,<DirEntry 'disco
<DirEntry 'jazz.00011.wav'>,0.0768886250483372,1825.6736569095451,4010.8713384570765,-192.50057983398438,113.18050384521484,-6.334553241729736,39.571102142333984,-9.164302825927734,17.202394485473633,-19.082422256469727,12.19111442565918,-15.467872619628906,9.675312995910645,-10.940625190734863,12.93224811553955,-7.265087127685547,<DirEntry 'jazz
<DirEntry 'reggae.00087.wav'>,0.12183240284222738,3296.900340202879,6910.651045443011,-110.19047546386719,48.53022003173828,29.649078369140625,18.428829193115234,-0.4788636267185211,4.649606704711914,-2.266666889190674,-6.606980800628662,-2.1688482761383057,-0.161582812666893,-0.6826528906822205,0.5430818796157837,1.9096064567565918,<DirEntry 'reggae
<DirEntry 'reggae.00093.wav'>,0.0892859840245553,2108.8990772454226,4604.591543104699,-147.48876953125,113.32284545898438,-6.315885066986084,9.105177879333496,24.55863380432129,-9.785895347595215,13.157573699951172,-2.002988338470459,-2.6998775005340576,12.218941688537598,-4.130988597869873,-1.021992564201355,1.9628537893295288,<DirEntry 'reggae
<DirEntry 'disco.00041.wav'>,0.05384424243522815,1776.08433338699,3874.0780434309745,-121.98674011230469,116.83763885498047,28.313995361328125,24.71066665649414,10.907013893127441,-1.8986319303512573,-1.400725245475769,-0.955191433429718,-3.546633243560791,-2.6150104999542236,-1.1202312707901,-4.186801910400391,-2.5443248748779297,<DirEntry 'disco
<DirEntry 'jazz.00005.wav'>,0.057875111779775716,1268.3253083918871,2486.6269848462875,-246.23489379882812,120.19255065917969,-0.9656111001968384,30.68992042541504,0.18072448670864105,23.15737533569336,0.447277694940567,9.16493034362793,-0.5558275580406189,5.710789203643799,-3.751720905303955,4.221992015838623,-0.2785740792751312,<DirEntry 'jazz
<DirEntry 'disco.00069.wav'>,0.0836037195475638,1931.0820693571793,4516.1105622824825,-118.3562240600586,114.23262023925781,-6.763055801391602,37.38880157470703,-17.425533294677734,28.37262535095215,-23.71597671508789,9.279240608215332,-10.434197425842285,12.62358283996582,-5.140561580657959,12.253617286682129,-3.8653340339660645,<DirEntry 'disco
<DirEntry 'jazz.00039.wav'>,0.07648568916763342,1310.9313477916075,2723.5671607634863,-237.3220672607422,146.84085083007812,-24.419361114501953,64.2713394165039,-10.810474395751953,3.2754411697387695,-1.319752812385559,2.6961734294891357,5.142400741577148,0.3944283425807953,9.634404182434082,2.5086634159088135,3.1253278255462646,<DirEntry 'jazz
<DirEntry 'reggae.00085.wav'>,0.0993631573859242,1796.8287818453114,3439.308849786108,-175.08767700195312,116.66506958007812,-55.1407470703125,59.92241287231445,1.966768503189087,1.1043767929077148,14.590327262878418,-3.2197506427764893,2.7934746742248535,5.705888748168945,-1.8393664360046387,7.879387378692627,0.39376145601272583,<DirEntry 'reggae
<DirEntry 'jazz.00013.wav'>,0.06107594076276102,1789.9827260904644,4397.319891060035,-217.6234588623047,112.63628387451172,12.684657096862793,39.518638610839844,-9.821474075317383,17.374679565429688,-12.360323905944824,20.702041625976562,-18.3026123046875,16.34987449645996,-10.017828941345215,9.043352127075195,-6.87489652633667,<DirEntry 'jazz
<DirEntry 'disco.00057.wav'>,0.0924305454853055,1937.5225305675287,4162.944381253626,-143.2004852294922,122.619873046875,-23.921741485595703,28.142974853515625,-23.697572708129883,23.094669342041016,-17.918237686157227,18.744152069091797,-18.641849517822266,18.35869598388672,-13.920317649841309,9.72960090637207,-12.238687515258789,<DirEntry 'disco
<DirEntry 'jazz.00007.wav'>,0.06482660539926527,1169.7404087068087,1958.1725366154292,-291.94378662109375,137.73483276367188,2.666252374649048,35.63228225708008,-12.302241325378418,15.558950424194336,-6.778074741363525,-2.8267107009887695,-3.763538122177124,-3.463127851486206,-1.7178490161895752,10.413822174072266,8.311741828918457,<DirEntry 'jazz
<DirEntry 'disco.00043.wav'>,0.1347388129592034,2874.940334521945,6020.004123767401,-62.79920196533203,77.87672424316406,3.5501275062561035,26.026779174804688,5.941183567047119,11.304941177368164,11.12775993347168,-1.9641224145889282,1.8354582786560059,9.169044494628906,4.072073936462402,0.9988598227500916,5.614306926727295,<DirEntry 'disco
<DirEntry 'reggae.00091.wav'>,0.12383575321442382,2313.837204027342,4559.143661180395,-159.90151977539062,92.84687805175781,-28.743677139282227,31.4356689453125,-6.6241841316223145,12.659293174743652,0.8625209927558899,10.955179214477539,-2.0856833457946777,3.6677675247192383,3.5636510848999023,0.32764503359794617,8.55552864074707,<DirEntry 'reggae
<DirEntry 'metal.00027.wav'>,0.1282435016676334,2398.074361760819,4866.020949644721,-36.47113800048828,94.80391693115234,-36.59895706176758,54.9975700378418,-8.219815254211426,29.66993522644043,-13.693941116333008,28.70633888244629,-11.989296913146973,19.369325637817383,-15.658304214477539,13.937970161437988,-11.961556434631348,<DirEntry 'metal
<DirEntry 'rock.00028.wav'>,0.10197110039636505,2046.7124171448247,4095.247188134426,-92.61326599121094,101.84728240966797,-33.5036735534668,48.735477447509766,12.396886825561523,20.828033447265625,8.695999145507812,9.283454895019531,2.771542549133301,5.24054479598999,-9.33555793762207,-3.4862778186798096,-4.364505767822266,<DirEntry 'rock
<DirEntry 'metal.00033.wav'>,0.09999833840873937,2030.3817155284796,4224.113333363544,-35.669246673583984,115.45772552490234,-40.657936096191406,75.38602447509766,-12.575759887695312,21.851253509521484,1.7900581359863281,15.625015258789062,-0.18791407346725464,10.25429630279541,-11.769209861755371,15.413079261779785,-12.474472045898438,<DirEntry 'metal
<DirEntry 'disco.00094.wav'>,0.09355627356438515,2207.386073293734,5074.017036597303,-129.9997100830078,102.53726959228516,-4.457656383514404,50.062400817871094,-15.540563583374023,32.13776779174805,-18.177595138549805,24.293785095214844,-11.907437324523926,13.766549110412598,-12.893452644348145,7.280405521392822,-9.372044563293457,<DirEntry 'disco
<DirEntry 'rock.00014.wav'>,0.0835791733130317,1937.0466391538591,3986.1489563696346,-256.3488464355469,103.12139892578125,-8.430392265319824,48.59879684448242,-4.187839031219482,17.345722198486328,-6.686840534210205,17.043678283691406,-4.618223667144775,5.320812702178955,-10.026877403259277,8.226202011108398,-6.2075514793396,<DirEntry 'rock
<DirEntry 'reggae.00046.wav'>,0.08096405524941995,2322.1698475078733,5227.513968695621,-169.01669311523438,79.51712036132812,15.224055290222168,42.74861145019531,7.674727439880371,17.031721115112305,-5.987884044647217,0.5360962748527527,0.054426129907369614,-0.9561834335327148,0.830156683921814,-1.5881668329238892,-2.8959403038024902,<DirEntry 'reggae
<DirEntry 'reggae.00052.wav'>,0.1340670014017788,3289.023545845818,7286.557821110064,-85.2840347290039,60.93997573852539,34.796627044677734,19.79168701171875,16.711822509765625,7.951789855957031,9.296488761901855,11.353253364562988,1.3722411394119263,-0.0837811604142189,6.410583019256592,3.6274142265319824,5.6600823402404785,<DirEntry 'reggae
<DirEntry 'disco.00080.wav'>,0.08474190956109823,2144.366952477486,4958.240680738834,-219.3647003173828,94.68327331542969,12.111078262329102,48.874061584472656,-7.21725606918335,16.64939308166504,-15.094937324523926,21.722843170166016,-20.00560188293457,13.250898361206055,-15.704949378967285,5.065850257873535,-15.284123420715332,<DirEntry 'disco
<DirEntry 'rock.00000.wav'>,0.09022025147428461,1996.327664393569,4227.935352015661,-116.60436248779297,109.25070190429688,-23.16513442993164,40.68873977661133,-11.888446807861328,23.158090591430664,-15.411177635192871,15.128495216369629,-13.530739784240723,12.694693565368652,-10.873740196228027,8.501457214355469,-11.581521987915039,<DirEntry 'rock
<DirEntry 'pop.00022.wav'>,0.14153094487142304,3206.738942875486,7019.990755510441,-45.6871452331543,65.26284790039062,12.92577075958252,14.527603149414062,7.0387349128723145,4.40075159072876,6.6267008781433105,3.301464319229126,7.731818199157715,4.063941955566406,3.669018268585205,2.6065001487731934,4.047433376312256,<DirEntry 'pop
<DirEntry 'country.00099.wav'>,0.10824587321152358,2157.4770613555174,4478.648118021317,-42.14101791381836,106.2569351196289,-24.205154418945312,44.669403076171875,-12.335083961486816,20.522794723510742,-16.045717239379883,18.48575210571289,-18.77558135986328,15.510425567626953,-15.453373908996582,8.948846817016602,-9.9699125289917,<DirEntry 'country
<DirEntry 'pop.00036.wav'>,0.11505650920823667,2944.2615331324855,6877.94322569243,-44.11748123168945,76.1788330078125,22.909042358398438,16.79681968688965,22.9960994720459,3.2791748046875,6.908598899841309,0.09671608358621597,6.498071193695068,6.543870449066162,0.8568299412727356,2.722860097885132,4.515790939331055,<DirEntry 'pop
<DirEntry 'country.00066.wav'>,0.09890433161736273,1701.91907234896,3244.6273768307715,-102.45550537109375,135.6904754638672,-46.89049530029297,32.750587463378906,-11.162725448608398,23.480873107910156,-9.780841827392578,16.906740188598633,-11.689440727233887,13.220638275146484,-7.182705402374268,4.750381946563721,-8.194963455200195,<DirEntry 'country
<DirEntry 'country.00072.wav'>,0.08226991492652745,1711.2823134696316,3556.4341534041473,-96.21305847167969,131.9257049560547,-26.34214973449707,35.97560501098633,-22.810298919677734,14.496709823608398,-11.846745491027832,11.812926292419434,-21.22404670715332,11.553473472595215,-12.924738883972168,7.191204071044922,-13.94357681274414,<DirEntry 'country
<DirEntry 'hiphop.00027.wav'>,0.10254357665639445,2639.5729778074538,5632.832117771331,-109.31510925292969,76.73072814941406,2.77773118019104,19.19476890563965,0.5628694295883179,8.23796558380127,-8.042082786560059,6.011263370513916,-4.280028343200684,3.6613657474517822,-1.526607871055603,2.6774864196777344,2.2928266525268555,<DirEntry 'hiphop
<DirEntry 'classical.00040.wav'>,0.07262022368039443,1396.5924291389088,2652.4143298651393,-358.73284912109375,129.0865936279297,-30.382150650024414,19.87775421142578,-10.365019798278809,-0.6520816683769226,-10.599553108215332,1.5455328226089478,-3.9653007984161377,1.8692715167999268,-8.840754508972168,-7.1705002784729,-8.211201667785645,<DirEntry 'classical
<DirEntry 'classical.00054.wav'>,0.11507495897545662,1702.263183861469,2820.9643220248286,-108.03529357910156,127.27288055419922,-44.95221710205078,31.24362564086914,4.355782985687256,-4.9459381103515625,-15.877520561218262,14.630617141723633,-7.7887444496154785,-1.2106034755706787,2.831526517868042,17.271968841552734,-4.097477436065674,<DirEntry 'classical
<DirEntry 'hiphop.00033.wav'>,0.15281550480769232,2987.7222487370273,6169.834153395433,-31.72867202758789,59.69974136352539,-2.7435643672943115,33.42127227783203,13.094006538391113,9.408289909362793,-1.7269433736801147,14.171130180358887,3.0809404850006104,6.733622074127197,1.0849881172180176,3.819554567337036,1.654760718345642,<DirEntry 'hiphop
<DirEntry 'blues.00096.wav'>,0.04829301708720031,1132.1359575420695,2064.9642342481147,-314.5491943359375,139.91534423828125,11.902836799621582,30.142545700073242,-7.547296524047852,14.91878604888916,-2.708118200302124,6.7304277420043945,-6.364284038543701,2.81213116645813,-11.729843139648438,2.087113857269287,-11.437922477722168,<DirEntry 'blues
<DirEntry 'blues.00082.wav'>,0.10512510271655066,2141.518181873434,4628.622797636311,-29.326496124267578,108.64618682861328,-25.54888153076172,38.45244216918945,-18.30902862548828,21.78704071044922,-25.132904052734375,22.377872467041016,-17.582576751708984,14.664047241210938,-12.076519012451172,5.47578239440918,-7.672954082489014,<DirEntry 'blues
<DirEntry 'classical.00068.wav'>,0.09517254869972931,1559.8689033036005,2813.322147803074,-234.39540100097656,130.25942993164062,-39.535858154296875,19.339275360107422,-6.798908233642578,-5.137262344360352,-3.7139501571655273,-4.03218936920166,-5.072198867797852,-1.3705569505691528,-7.748773574829102,-4.379881858825684,0.4718628525733948,<DirEntry 'classical
<DirEntry 'classical.00083.wav'>,0.050776340753093584,852.7957557019602,1401.0154777225928,-338.83526611328125,190.21205139160156,-16.310832977294922,3.69767427444458,-0.4375145435333252,-8.8909273147583,-10.380199432373047,-16.36756134033203,-13.282546043395996,-10.782711029052734,-8.636702537536621,-8.278225898742676,-4.625417709350586,<DirEntry 'classical
<DirEntry 'blues.00069.wav'>,0.12512877332269914,2371.4805438318162,5005.229027697216,-121.44898223876953,96.0805435180664,-19.589841842651367,48.03022384643555,-38.77530288696289,24.75970458984375,-32.9304313659668,8.096977233886719,-17.808059692382812,6.114920139312744,-19.98377227783203,6.8023176193237305,-19.32695960998535,<DirEntry 'blues
<DirEntry 'classical.00097.wav'>,0.08590993269044857,1494.4198208263692,2781.813392727668,-280.6795654296875,122.71280670166016,-14.39484691619873,26.860963821411133,1.3476539850234985,5.995553970336914,-13.109583854675293,3.374727725982666,-11.556767463684082,5.183155059814453,-1.044058084487915,2.7510886192321777,0.05479120835661888,<DirEntry 'classical
<DirEntry 'blues.00055.wav'>,0.11311924485208817,2032.001859230746,4023.561439602668,-98.74343872070312,104.79364776611328,-35.09825134277344,60.70180892944336,-2.833249568939209,22.234495162963867,-7.831171035766602,19.035850524902344,-11.573602676391602,17.018518447875977,-5.3761515617370605,12.200969696044922,-9.956364631652832,<DirEntry 'blues
<DirEntry 'blues.00041.wav'>,0.10226074596384377,2390.39009977241,5403.435075587297,-107.1702651977539,88.48818969726562,-4.169412612915039,55.477718353271484,-8.013871192932129,38.4151611328125,-6.410024642944336,28.572668075561523,-19.82160758972168,13.23808765411377,-19.25309944152832,12.07236099243164,-4.578393936157227,<DirEntry 'blues
<DirEntry 'blues.00040.wav'>,0.09764303279679042,2272.4395473323143,5108.215360353828,-110.24799346923828,90.70293426513672,-2.5257561206817627,74.05794525146484,-11.753321647644043,39.20773696899414,-13.160562515258789,20.54209327697754,-17.153087615966797,12.81263256072998,-21.43007469177246,5.9520039558410645,-8.023324012756348,<DirEntry 'blues
<DirEntry 'blues.00054.wav'>,0.10339893597737819,2030.6571856229589,4063.388705862094,-57.91959762573242,108.99028778076172,-36.20756149291992,64.04552459716797,1.4388412237167358,26.311609268188477,-17.4777889251709,20.425268173217773,-9.540505409240723,18.169729232788086,-6.060150146484375,13.864049911499023,-11.291086196899414,<DirEntry 'blues
<DirEntry 'classical.00096.wav'>,0.11757193179621037,1933.6896020784636,3573.9621474405453,-203.6249237060547,111.14586639404297,-51.55012512207031,39.457847595214844,-10.566591262817383,11.89577865600586,-13.162065505981445,15.126839637756348,-7.2787861824035645,13.377410888671875,-7.293882846832275,3.8445091247558594,-3.7725613117218018,<DirEntry 'classical
<DirEntry 'blues.00068.wav'>,0.13510738411156226,2513.3130174231983,5246.748964526537,-113.17525482177734,88.7322006225586,-8.929574012756348,49.48322677612305,-34.58989715576172,15.860616683959961,-17.74231719970703,14.715834617614746,-11.197930335998535,15.369882583618164,-15.0757417678833,8.753589630126953,-18.62874984741211,<DirEntry 'blues
<DirEntry 'classical.00082.wav'>,0.08737817514984532,1415.2612463169878,2489.7662027805973,-263.96630859375,142.13409423828125,-51.38689041137695,5.024369239807129,-20.27393341064453,-17.125635147094727,-16.0706729888916,-20.307167053222656,-15.036521911621094,-9.735163688659668,-8.405693054199219,-11.790456771850586,-6.888520240783691,<DirEntry 'classical
<DirEntry 'classical.00069.wav'>,0.07925337151972157,1349.2750136365898,2443.460656540023,-321.2634582519531,136.30853271484375,-28.29458236694336,31.03900146484375,0.5667708516120911,0.22700396180152893,0.6589527130126953,-1.3173216581344604,-0.041371531784534454,-0.419357031583786,-6.18453311920166,-0.1565728783607483,-0.4766107499599457,<DirEntry 'classical
<DirEntry 'blues.00083.wav'>,0.11795032144238206,2314.9277620661674,5036.4546702798725,-19.85081672668457,98.88888549804688,-24.4762020111084,49.58549118041992,-16.19924545288086,30.19862937927246,-18.027074813842773,27.5583438873291,-11.408848762512207,14.873732566833496,-8.918733596801758,11.67113971710205,-10.894309043884277,<DirEntry 'blues
<DirEntry 'blues.00097.wav'>,0.04461485825116009,1236.2307723409078,2603.335946563225,-148.64039611816406,145.7819061279297,-9.368232727050781,48.443389892578125,10.5608491897583,17.99810791015625,-2.6285998821258545,16.948360443115234,-11.505926132202148,8.716079711914062,-8.173254013061523,3.2157058715820312,-0.6647520661354065,<DirEntry 'blues
<DirEntry 'classical.00055.wav'>,0.05933844499226605,1079.4087644137867,1764.4070158425175,-483.9385070800781,144.20745849609375,1.3752325773239136,8.090773582458496,4.930779457092285,-2.3149728775024414,-2.747194290161133,-6.843307971954346,-10.153437614440918,-8.064205169677734,-7.1456732749938965,-10.553607940673828,-7.782835960388184,<DirEntry 'classical
<DirEntry 'hiphop.00032.wav'>,0.07872191436531008,2145.7496112926738,4529.626124182413,-148.07508850097656,90.56194305419922,-0.28120383620262146,28.852222442626953,19.308286666870117,15.254982948303223,4.289804458618164,15.523813247680664,1.272827386856079,11.129222869873047,8.848838806152344,6.315310955047607,1.6291674375534058,<DirEntry 'hiphop
<DirEntry 'hiphop.00026.wav'>,0.17268506904625383,3460.3049822215926,7022.0219883350055,-102.87786865234375,30.646167755126953,20.856386184692383,45.67443084716797,9.683948516845703,8.775242805480957,1.5613819360733032,12.382659912109375,0.5563778281211853,5.136695384979248,-2.7195403575897217,8.17322063446045,-1.3245123624801636,<DirEntry 'hiphop
<DirEntry 'classical.00041.wav'>,0.07881720381380511,1329.4383851552363,2462.312617821926,-368.4895935058594,124.2680435180664,-31.569780349731445,17.59484100341797,2.321777582168579,-5.949942111968994,-11.803566932678223,-5.524955749511719,-5.394247055053711,-1.3068021535873413,-8.428802490234375,-3.620492458343506,2.208922863006592,<DirEntry 'classical
<DirEntry 'country.00073.wav'>,0.06973622994006187,1549.0049755952064,3289.6505900159514,-166.97950744628906,132.45919799804688,-17.2906551361084,46.919471740722656,-3.624443292617798,20.92194366455078,-8.819719314575195,8.52129077911377,-15.130766868591309,8.098217964172363,-16.942901611328125,6.655009746551514,-10.937328338623047,<DirEntry 'country
<DirEntry 'country.00067.wav'>,0.035363948907579275,857.6385822973483,1443.7654641277552,-328.8205261230469,167.05555725097656,13.084193229675293,28.807750701904297,11.268694877624512,14.433700561523438,11.71044635772705,7.778331756591797,-11.718677520751953,2.3764567375183105,-8.347567558288574,-3.8414902687072754,-6.715939044952393,<DirEntry 'country
<DirEntry 'pop.00037.wav'>,0.16480568445475638,3238.2154715160823,6701.364298597013,4.7881388664245605,64.44132995605469,-2.4582793712615967,10.431462287902832,3.253141164779663,7.838728427886963,3.1081438064575195,1.4071446657180786,6.747917175292969,4.885578632354736,3.280028820037842,1.7580043077468872,3.3460886478424072,<DirEntry 'pop
<DirEntry 'country.00098.wav'>,0.06172207318252127,1425.0102958845055,2980.1253670606147,-139.55894470214844,128.8077392578125,-20.2224063873291,49.41929626464844,-2.161149024963379,16.970991134643555,-8.32038688659668,9.811274528503418,-20.12681007385254,2.4917712211608887,-11.236035346984863,3.7693121433258057,-6.397822856903076,<DirEntry 'country
<DirEntry 'pop.00023.wav'>,0.1775614184551431,3758.6474526768043,7853.7154124673725,-44.237701416015625,51.353153228759766,24.98299789428711,12.159592628479004,10.874250411987305,7.613763332366943,8.213783264160156,-0.7599893808364868,5.9525017738342285,4.756770133972168,-2.5075416564941406,1.3244725465774536,-1.9575486183166504,<DirEntry 'pop
<DirEntry 'rock.00001.wav'>,0.05495977438611756,1529.474960625274,3271.9227518670245,-111.223876953125,134.12847900390625,-24.652063369750977,41.5244026184082,-3.0621230602264404,28.46531867980957,-10.584465980529785,14.914134979248047,-14.39198112487793,8.840387344360352,-4.53418493270874,9.93485164642334,-4.67330265045166,<DirEntry 'rock
<DirEntry 'disco.00081.wav'>,0.11640202049497293,2292.713829353857,4741.3348771026685,-193.11083984375,89.18061065673828,-19.99509620666504,38.74746322631836,-2.7228853702545166,17.05984115600586,-7.94447135925293,16.08901596069336,-16.764036178588867,7.712325572967529,-15.715413093566895,9.027532577514648,-11.309408187866211,<DirEntry 'disco
<DirEntry 'reggae.00053.wav'>,0.08975349538379737,2003.6725747242701,4157.357072940836,-251.37069702148438,105.89967346191406,2.134446620941162,32.51202392578125,16.53700828552246,8.280576705932617,10.36393928527832,5.490865230560303,0.8717730045318604,8.341184616088867,-0.6393007040023804,9.879010200500488,-1.8562008142471313,<DirEntry 'reggae
<DirEntry 'reggae.00047.wav'>,0.1149432188950116,2477.7986525615497,4759.479057152697,-140.29031372070312,69.66448974609375,-9.971290588378906,52.164634704589844,3.239513397216797,4.5635881423950195,-3.4906845092773438,2.923248052597046,-6.561513423919678,-2.655435085296631,-1.7326635122299194,-6.94078254699707,-5.833224296569824,<DirEntry 'reggae
